Date,totalvar_ean10,totalvar_ean20,totalvar_ean30,totalvar_ean60,totalvar_ean90,totalvar_ean120,totalvar_ean150,totalvar_ean180,totalvar_ean270,totalvar_ean360,totalvar_ean720,totalvar_ean1080
2015-02-05,0.0014430205479452054,0.0025683424657534245,0.003470979452054794,0.007070919452054794,0.0116216901369863,0.015897866301369863,0.019244778082191782,0.022880791232876715,0.03492933780821918,0.04700208328767123,0.10416928438356164,0.15625392657534246
2015-02-06,0.0010675824657534244,0.002064373150684931,0.003163926575342466,0.006334305205479452,0.010884331232876712,0.015084374794520548,0.018417899999999997,0.02208060493150685,0.034289326849315065,0.0462728810958904,0.10254378082191781,0.1538156712328767
2015-02-09,0.0011728112328767124,0.002258027397260274,0.003304130136986302,0.006516297534246575,0.01136615917808219,0.015381596712328766,0.018820273972602736,0.02256322684931507,0.034416855616438355,0.04652959561643836,0.10299402739726027,0.1544910410958904
2015-02-10,0.0010036701369863011,0.001920210410958904,0.0030488843835616434,0.006142173698630136,0.010915436712328766,0.01480400219178082,0.018313647945205482,0.022101479999999996,0.03416203479452055,0.04661532493150685,0.10416928438356164,0.15625392657534246
2015-02-11,0.0009621578082191782,0.0018050547945205478,0.0028588150684931506,0.00579144493150685,0.010719184931506849,0.0144434498630137,0.017779726027397257,0.021541315068493147,0.03378157890410959,0.046443945205479446,0.10727455561643835,0.1609118334246575
2015-02-12,0.001166018904109589,0.0020665008219178083,0.0033107252054794516,0.006347219178082192,0.011890888767123286,0.015624328767123287,0.01889069589041096,0.022647693698630136,0.03473671315068493,0.04756355506849314,0.1031744021917808,0.1547616032876712
2015-02-13,0.0014809931506849317,0.002096403287671233,0.002982760273972603,0.00585331890410959,0.011292164383561643,0.014650918356164385,0.01762619589041096,0.02135619123287671,0.0334661597260274,0.045846601643835624,0.1070906301369863,0.16063594520547944
2015-02-17,0.0008896449315068493,0.0016589589041095887,0.0024827210958904113,0.005421133150684932,0.011061182465753423,0.014333404931506852,0.017405605479452056,0.0212536898630137,0.03308960958904109,0.04512645369863014,0.10893698630136985,0.16340547945205477
2015-02-18,0.0008428810958904109,0.0016896087671232876,0.002511373150684932,0.005463006575342465,0.011113468767123285,0.014305959452054795,0.017287401369863013,0.02104942684931507,0.03290213342465753,0.045634201643835616,0.10672325260273972,0.16008487890410958
2015-02-19,0.0007486052054794521,0.0015299950684931505,0.0023142608219178084,0.005320111232876712,0.010822253424657534,0.013910955616438354,0.016818612328767125,0.020502843287671234,0.03228105945205479,0.04533767013698631,0.10672325260273972,0.16008487890410958
2015-02-20,0.0005625997260273974,0.0012978197260273972,0.001997655616438356,0.004999785205479452,0.01018115506849315,0.013163838904109588,0.016078701369863013,0.01974575835616438,0.031819137534246575,0.04499996054794521,0.10462308164383562,0.15693462246575343
2015-02-23,0.0005470052054794521,0.0011712021917808218,0.0019366232876712327,0.004863123287671232,0.009725414794520547,0.0125527101369863,0.015403134246575342,0.019061043287671234,0.031147673424657532,0.04428651945205479,0.1026337512328767,0.15395062684931504
2015-02-24,0.0005493304109589042,0.0011632049315068492,0.0018715734246575343,0.004795502465753425,0.009356804383561644,0.01208182684931507,0.014913801369863014,0.018541089863013695,0.03057353506849315,0.043703260273972595,0.10462308164383562,0.15693462246575343
2015-02-25,0.0005247824657534245,0.0010862816438356165,0.0018320950684931503,0.00466168109589041,0.009070826301369862,0.011793652602739728,0.014617791780821916,0.018160574794520545,0.02997494876712329,0.043000214794520555,0.1038974794520548,0.1558462191780822
2015-02-26,0.0005037632876712328,0.0010510821917808222,0.0017616131506849315,0.00460648109589041,0.008835901643835615,0.011423000547945207,0.014263434246575342,0.017765279999999998,0.029323338904109587,0.04177345315068493,0.09959688986301371,0.14939533479452055
